wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug,source_file
2.0,1.0,0.0,4.0,4.0,1.0,1.0,3.0,2.0,2.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,3.5,1.0,0.5,1,camel-1.2
13.0,1.0,0.0,23.0,77.0,48.0,1.0,22.0,5.0,0.738095238,614.0,1.0,4.0,0.0,0.314814815,0.0,0.0,45.69230769,8.0,2.6154,1,camel-1.2
6.0,3.0,0.0,9.0,15.0,15.0,3.0,6.0,6.0,2.0,42.0,0.0,0.0,0.971428571,0.416666667,2.0,3.0,6.0,1.0,0.5,1,camel-1.2
4.0,1.0,6.0,8.0,12.0,6.0,6.0,2.0,3.0,2.0,37.0,0.0,0.0,0.0,0.5625,0.0,0.0,8.25,2.0,1.0,0,camel-1.2
3.0,3.0,0.0,10.0,25.0,0.0,1.0,10.0,2.0,0.0,134.0,1.0,0.0,0.92,0.5,1.0,1.0,43.33333333,2.0,1.0,0,camel-1.2
17.0,2.0,0.0,4.0,57.0,104.0,1.0,4.0,8.0,0.90625,496.0,0.75,0.0,0.529411765,0.338235294,1.0,5.0,27.47058824,12.0,1.8235,0,camel-1.2
5.0,1.0,0.0,2.0,10.0,8.0,0.0,2.0,5.0,0.5,57.0,1.0,0.0,0.0,0.3,0.0,0.0,10.2,2.0,1.0,1,camel-1.2
6.0,6.0,0.0,12.0,22.0,11.0,1.0,12.0,5.0,0.6,87.0,1.0,1.0,0.857142857,0.305555556,0.0,0.0,13.16666667,1.0,0.8333,0,camel-1.2
2.0,5.0,0.0,4.0,3.0,0.0,1.0,3.0,2.0,0.5,17.0,1.0,2.0,0.944444444,0.625,0.0,0.0,6.5,1.0,0.5,1,camel-1.2
24.0,2.0,0.0,16.0,56.0,218.0,3.0,15.0,20.0,0.753623188,275.0,1.0,2.0,0.808695652,0.284722222,1.0,4.0,10.20833333,4.0,1.0417,1,camel-1.2
8.0,3.0,0.0,13.0,32.0,0.0,1.0,13.0,5.0,0.642857143,115.0,1.0,2.0,0.76,0.314285714,0.0,0.0,12.875,2.0,0.875,0,camel-1.2
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,camel-1.2
3.0,3.0,2.0,9.0,7.0,3.0,2.0,7.0,1.0,2.0,24.0,0.0,0.0,0.954545455,0.533333333,0.0,0.0,7.0,1.0,0.3333,0,camel-1.2
7.0,1.0,0.0,5.0,23.0,21.0,4.0,3.0,6.0,2.0,112.0,0.0,0.0,0.0,0.607142857,0.0,0.0,15.0,4.0,2.0,0,camel-1.2
6.0,3.0,0.0,9.0,11.0,3.0,2.0,9.0,3.0,0.666666667,43.0,1.0,2.0,0.826086957,0.28,0.0,0.0,5.666666667,1.0,0.6667,0,camel-1.2
2.0,0.0,0.0,5.0,10.0,1.0,1.0,4.0,2.0,2.0,40.0,0.0,0.0,0.0,0.75,0.0,0.0,19.0,1.0,0.5,0,camel-1.2
7.0,1.0,0.0,3.0,12.0,9.0,1.0,2.0,7.0,0.0,59.0,1.0,1.0,0.0,0.5,0.0,0.0,7.285714286,1.0,0.8571,0,camel-1.2
24.0,2.0,0.0,13.0,37.0,264.0,5.0,10.0,19.0,0.804347826,186.0,1.0,1.0,0.631578947,0.220238095,1.0,2.0,6.666666667,1.0,0.875,0,camel-1.2
14.0,3.0,0.0,6.0,29.0,35.0,1.0,6.0,13.0,0.153846154,132.0,1.0,0.0,0.657142857,0.339285714,2.0,7.0,8.357142857,2.0,1.1429,0,camel-1.2
6.0,4.0,0.0,10.0,28.0,5.0,1.0,10.0,3.0,0.5,128.0,0.5,1.0,0.8,0.305555556,1.0,1.0,20.0,1.0,0.8333,0,camel-1.2
5.0,3.0,0.0,8.0,35.0,0.0,1.0,8.0,5.0,0.375,163.0,1.0,0.0,0.826086957,0.4,0.0,0.0,31.2,1.0,0.8,0,camel-1.2
12.0,2.0,9.0,15.0,25.0,54.0,10.0,5.0,10.0,0.545454545,98.0,1.0,0.0,0.52173913,0.333333333,1.0,2.0,7.083333333,2.0,1.1667,1,camel-1.2
18.0,1.0,0.0,13.0,33.0,131.0,9.0,6.0,16.0,0.882352941,144.0,1.0,2.0,0.0,0.235294118,0.0,0.0,6.666666667,2.0,1.1111,0,camel-1.2
30.0,1.0,1.0,15.0,55.0,407.0,1.0,14.0,27.0,0.862068966,251.0,1.0,2.0,0.0,0.130769231,0.0,0.0,7.266666667,2.0,1.0333,1,camel-1.2
16.0,3.0,0.0,8.0,33.0,48.0,1.0,8.0,14.0,0.4,188.0,1.0,0.0,0.621621622,0.2625,2.0,7.0,10.6875,4.0,1.3125,0,camel-1.2
3.0,2.0,3.0,6.0,12.0,3.0,3.0,3.0,2.0,2.0,47.0,0.0,0.0,0.6,0.666666667,0.0,0.0,14.66666667,1.0,0.6667,0,camel-1.2
7.0,0.0,0.0,10.0,22.0,21.0,1.0,9.0,1.0,2.0,138.0,0.0,0.0,0.0,0.5,0.0,0.0,18.71428571,9.0,2.2857,0,camel-1.2
7.0,3.0,0.0,12.0,28.0,0.0,1.0,12.0,2.0,0.633333333,227.0,0.8,2.0,0.791666667,0.333333333,0.0,0.0,30.71428571,3.0,1.0,0,camel-1.2
11.0,1.0,3.0,12.0,16.0,41.0,10.0,2.0,10.0,0.666666667,91.0,1.0,1.0,0.0,0.327272727,0.0,0.0,7.0,1.0,0.8182,1,camel-1.2
15.0,3.0,0.0,5.0,22.0,71.0,1.0,5.0,13.0,0.785714286,113.0,1.0,0.0,0.638888889,0.35,2.0,6.0,6.333333333,2.0,0.9333,0,camel-1.2
7.0,2.0,0.0,1.0,17.0,0.0,1.0,0.0,7.0,0.25,83.0,1.0,0.0,0.692307692,0.714285714,0.0,0.0,10.57142857,1.0,0.5714,1,camel-1.2
47.0,2.0,0.0,23.0,100.0,943.0,9.0,22.0,38.0,0.87458194,1056.0,1.0,1.0,0.274193548,0.104859335,0.0,0.0,21.19148936,6.0,1.3617,1,camel-1.2
2.0,1.0,0.0,4.0,4.0,1.0,1.0,3.0,2.0,2.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,3.5,1.0,0.5,1,camel-1.2
21.0,1.0,0.0,1.0,31.0,208.0,0.0,1.0,20.0,0.0,215.0,1.0,0.0,0.0,0.40952381,0.0,0.0,9.142857143,5.0,1.1905,0,camel-1.2
14.0,3.0,0.0,11.0,52.0,59.0,3.0,10.0,9.0,0.692307692,349.0,1.0,1.0,0.676470588,0.243589744,2.0,4.0,23.78571429,4.0,1.4286,0,camel-1.2
3.0,5.0,0.0,4.0,10.0,0.0,1.0,3.0,3.0,0.5,34.0,1.0,1.0,0.894736842,0.555555556,0.0,0.0,9.666666667,1.0,0.6667,0,camel-1.2
3.0,2.0,0.0,4.0,7.0,3.0,1.0,3.0,1.0,2.0,308.0,0.0,0.0,0.666666667,1.0,1.0,1.0,101.6666667,1.0,0.6667,0,camel-1.2
20.0,1.0,0.0,3.0,39.0,188.0,0.0,3.0,20.0,0.105263158,168.0,1.0,0.0,0.0,0.4875,0.0,0.0,7.3,2.0,1.5,0,camel-1.2
7.0,1.0,0.0,1.0,12.0,9.0,1.0,0.0,7.0,0.333333333,47.0,1.0,0.0,0.0,0.476190476,0.0,0.0,5.428571429,1.0,0.7143,0,camel-1.2
2.0,1.0,0.0,9.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,1,camel-1.2
9.0,1.0,0.0,6.0,17.0,24.0,0.0,6.0,9.0,0.6875,78.0,1.0,1.0,0.0,0.407407407,0.0,0.0,7.444444444,1.0,0.8889,0,camel-1.2
4.0,3.0,0.0,6.0,14.0,0.0,4.0,2.0,4.0,0.0,52.0,1.0,0.0,0.875,0.4375,0.0,0.0,11.75,2.0,1.0,1,camel-1.2
1.0,1.0,0.0,22.0,1.0,0.0,19.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,camel-1.2
4.0,2.0,0.0,2.0,6.0,4.0,1.0,1.0,4.0,0.333333333,24.0,1.0,0.0,0.857142857,0.75,1.0,2.0,4.75,1.0,0.5,0,camel-1.2
29.0,2.0,0.0,5.0,50.0,318.0,1.0,5.0,29.0,0.86038961,304.0,1.0,0.0,0.781512605,0.199233716,1.0,4.0,9.103448276,1.0,0.8966,1,camel-1.2
5.0,1.0,0.0,13.0,19.0,10.0,7.0,6.0,4.0,2.0,63.0,0.0,0.0,0.0,0.44,0.0,0.0,11.6,2.0,1.0,1,camel-1.2
1.0,4.0,3.0,4.0,2.0,0.0,4.0,0.0,1.0,2.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0,camel-1.2
2.0,1.0,0.0,5.0,5.0,1.0,1.0,4.0,1.0,2.0,23.0,0.0,0.0,0.0,0.5,0.0,0.0,10.5,3.0,1.5,0,camel-1.2
6.0,3.0,0.0,7.0,19.0,13.0,1.0,7.0,4.0,0.466666667,78.0,1.0,1.0,0.782608696,0.444444444,1.0,1.0,11.5,2.0,1.0,0,camel-1.2
3.0,2.0,0.0,4.0,7.0,3.0,1.0,3.0,1.0,2.0,77.0,0.0,0.0,0.666666667,1.0,1.0,1.0,24.66666667,1.0,0.6667,0,camel-1.2
1.0,1.0,0.0,18.0,1.0,0.0,18.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,camel-1.2
6.0,2.0,4.0,9.0,14.0,7.0,4.0,5.0,5.0,0.6,49.0,1.0,2.0,0.722222222,0.375,0.0,0.0,6.833333333,2.0,1.0,0,camel-1.2
2.0,5.0,0.0,3.0,7.0,0.0,1.0,2.0,2.0,0.0,21.0,1.0,0.0,0.947368421,0.666666667,0.0,0.0,9.0,1.0,0.5,1,camel-1.2
25.0,1.0,0.0,12.0,64.0,230.0,0.0,12.0,22.0,0.65,318.0,1.0,2.0,0.0,0.13,0.0,0.0,11.52,3.0,1.04,1,camel-1.2
2.0,1.0,0.0,5.0,11.0,0.0,1.0,4.0,2.0,0.0,39.0,1.0,1.0,0.0,0.666666667,0.0,0.0,18.0,1.0,0.5,0,camel-1.2
20.0,3.0,0.0,18.0,53.0,126.0,4.0,17.0,14.0,0.782894737,299.0,1.0,2.0,0.714285714,0.16,1.0,1.0,13.55,2.0,1.05,0,camel-1.2
4.0,0.0,2.0,5.0,24.0,6.0,2.0,3.0,1.0,2.0,93.0,0.0,0.0,0.0,0.4,0.0,0.0,22.25,4.0,1.5,0,camel-1.2
7.0,1.0,0.0,14.0,14.0,19.0,6.0,8.0,6.0,0.966666667,63.0,0.4,2.0,0.0,0.3,0.0,0.0,7.285714286,2.0,1.1429,0,camel-1.2
24.0,1.0,0.0,3.0,34.0,0.0,0.0,3.0,22.0,0.52173913,199.0,0.666666667,0.0,0.0,0.373913043,0.0,0.0,7.166666667,1.0,0.8333,0,camel-1.2
5.0,3.0,0.0,14.0,29.0,0.0,1.0,14.0,2.0,0.5,129.0,1.0,2.0,0.88,0.4375,1.0,1.0,24.4,5.0,1.4,0,camel-1.2
2.0,5.0,0.0,2.0,5.0,1.0,0.0,2.0,1.0,2.0,15.0,0.0,0.0,0.965517241,0.625,1.0,1.0,6.5,1.0,0.5,0,camel-1.2
3.0,1.0,0.0,5.0,12.0,0.0,1.0,4.0,3.0,0.25,54.0,1.0,1.0,0.0,0.466666667,0.0,0.0,16.33333333,2.0,1.0,1,camel-1.2
3.0,5.0,0.0,2.0,6.0,3.0,1.0,1.0,3.0,2.0,16.0,0.0,0.0,1.0,0.777777778,0.0,0.0,4.333333333,0.0,0.0,0,camel-1.2
5.0,1.0,0.0,4.0,11.0,0.0,2.0,2.0,5.0,0.0,43.0,1.0,1.0,0.0,0.6,0.0,0.0,7.4,1.0,0.8,0,camel-1.2
3.0,2.0,0.0,1.0,5.0,3.0,0.0,1.0,3.0,2.0,12.0,0.0,0.0,0.923076923,0.666666667,1.0,2.0,3.0,1.0,0.3333,1,camel-1.2
2.0,3.0,0.0,3.0,5.0,1.0,1.0,3.0,1.0,2.0,17.0,0.0,0.0,0.958333333,0.666666667,1.0,2.0,7.5,1.0,0.5,0,camel-1.2
8.0,2.0,0.0,8.0,31.0,28.0,1.0,7.0,1.0,2.0,396.0,0.0,0.0,0.588235294,0.347222222,1.0,1.0,48.5,7.0,3.125,0,camel-1.2
2.0,3.0,0.0,4.0,4.0,1.0,0.0,4.0,1.0,2.0,11.0,0.0,0.0,0.958333333,0.666666667,1.0,1.0,4.5,1.0,0.5,0,camel-1.2
17.0,2.0,2.0,12.0,45.0,56.0,2.0,10.0,11.0,0.84375,257.0,0.8,5.0,0.464285714,0.1796875,1.0,1.0,13.52941176,2.0,1.0,1,camel-1.2
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,camel-1.2
3.0,2.0,0.0,2.0,4.0,1.0,1.0,1.0,3.0,0.5,15.0,1.0,0.0,0.666666667,0.666666667,0.0,0.0,3.666666667,1.0,0.6667,0,camel-1.2
2.0,4.0,0.0,3.0,5.0,0.0,0.0,3.0,1.0,0.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0,camel-1.2
2.0,1.0,0.0,5.0,6.0,0.0,0.0,5.0,2.0,0.0,30.0,1.0,2.0,0.0,0.625,0.0,0.0,13.0,1.0,0.5,0,camel-1.2
57.18102901592539,1.0,0.0,22.0,135.28130348624742,2454.636014545395,4.0,20.0,40.652358708017445,0.960359408,1002.0,1.0,1.0,0.0,0.092696629,0.0,0.0,9.775280899,29.0,1.4831,0,camel-1.2
2.0,5.0,0.0,2.0,6.0,0.0,1.0,1.0,2.0,1.0,22.0,1.0,0.0,0.944444444,0.666666667,0.0,0.0,9.0,1.0,0.5,0,camel-1.2
4.0,1.0,0.0,8.0,18.0,2.0,1.0,7.0,2.0,0.5,131.0,1.0,2.0,0.0,0.777777778,0.0,0.0,31.25,3.0,1.5,1,camel-1.2
9.0,1.0,0.0,62.94692260261135,9.0,36.0,53.869034526728356,7.0,9.0,2.0,9.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,1.0,1.0,1,camel-1.2
3.0,2.0,0.0,1.0,5.0,3.0,0.0,1.0,3.0,2.0,12.0,0.0,0.0,0.923076923,0.666666667,1.0,2.0,3.0,1.0,0.3333,1,camel-1.2
4.0,2.0,0.0,3.0,7.0,4.0,2.0,1.0,2.0,0.962962963,111.0,0.111111111,6.387403980937025,0.857142857,0.444444444,1.0,1.0,24.5,1.0,0.5,0,camel-1.2
3.0,1.0,0.0,3.0,5.0,1.0,1.0,2.0,1.0,0.5,14.0,1.0,0.0,0.8,1.0,0.0,0.0,3.333333333,1.0,0.3333,0,camel-1.2
5.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,5.0,0.75,24.0,1.0,0.0,0.0,0.466666667,0.0,0.0,3.4,1.0,0.8,0,camel-1.2
26.0,1.0,0.0,9.0,41.0,257.0,4.0,8.0,25.0,0.905454545,216.0,1.0,0.0,0.0,0.136363636,0.0,0.0,6.884615385,2.0,1.0769,1,camel-1.2
1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0,camel-1.2
4.0,2.0,0.0,9.0,10.0,6.0,3.0,6.0,4.0,2.0,28.0,0.0,0.0,0.923076923,0.4375,1.0,1.0,6.0,1.0,0.75,1,camel-1.2
4.0,3.0,0.0,11.0,19.0,6.0,3.0,9.0,4.0,2.0,43.0,0.0,0.0,0.97029703,0.4375,0.0,0.0,9.75,1.0,0.75,1,camel-1.2
5.0,3.0,0.0,8.0,15.0,10.0,2.0,6.0,5.0,2.0,36.0,0.0,0.0,0.980769231,0.4,1.0,2.0,6.2,1.0,0.4,1,camel-1.2
2.0,1.0,0.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,7.0,0.0,0.0,0.0,0.666666667,0.0,0.0,2.5,1.0,0.5,1,camel-1.2
1.0,1.0,0.0,62.94692260261135,1.0,0.0,53.869034526728356,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,camel-1.2
12.0,1.0,0.0,3.0,35.0,66.0,2.0,1.0,11.0,2.0,112.0,0.0,0.0,0.0,0.1,0.0,0.0,8.333333333,1.0,0.9167,1,camel-1.2
15.0,1.0,0.0,3.0,59.0,105.0,3.0,1.0,13.0,2.0,519.0,0.0,0.0,0.0,0.28,0.0,0.0,33.6,5.0,1.5333,1,camel-1.2
19.0,2.0,0.0,10.0,24.0,165.0,4.0,8.0,15.0,0.833333333,109.0,1.0,1.0,0.679245283,0.245614035,1.0,3.0,4.684210526,1.0,0.8947,0,camel-1.2
4.0,3.0,3.0,5.0,8.0,6.0,5.0,0.0,4.0,2.0,20.0,0.0,0.0,1.0,0.666666667,0.0,0.0,4.0,0.0,0.0,1,camel-1.2
6.0,1.0,0.0,4.0,17.0,9.0,1.0,3.0,6.0,0.933333333,75.0,1.0,0.0,0.0,0.5,0.0,0.0,11.0,4.0,2.0,1,camel-1.2
1.0,4.0,2.0,3.0,2.0,0.0,3.0,0.0,1.0,2.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0,camel-1.2
3.0,1.0,0.0,3.0,5.0,1.0,1.0,2.0,1.0,0.5,14.0,1.0,0.0,0.8,1.0,0.0,0.0,3.333333333,1.0,0.3333,0,camel-1.2
9.0,1.0,0.0,11.0,9.0,36.0,6.0,5.0,9.0,2.0,9.0,0.0,0.0,0.0,0.349206349,0.0,0.0,0.0,1.0,1.0,0,camel-1.2
18.0,1.0,0.0,27.0,62.0,119.0,3.0,26.3622629967386,6.0,0.745098039,356.0,1.0,2.0,0.0,0.235294118,0.0,0.0,18.61111111,6.0,1.6111,0,camel-1.2
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,camel-1.2
2.0,1.0,0.0,21.0,2.0,1.0,21.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,camel-1.2
4.0,2.0,0.0,1.0,6.0,0.0,0.0,1.0,4.0,0.333333333,22.0,1.0,0.0,0.666666667,0.583333333,0.0,0.0,4.25,1.0,0.5,0,camel-1.2
14.0,1.0,0.0,10.0,42.0,73.0,0.0,10.0,10.0,0.461538462,192.0,1.0,0.0,0.0,0.306122449,0.0,0.0,12.57142857,2.0,1.0714,0,camel-1.2
8.0,1.0,0.0,12.0,47.0,26.0,6.0,8.0,5.0,0.714285714,258.0,1.0,1.0,0.0,0.301587302,0.0,0.0,31.125,6.0,1.5,0,camel-1.2
4.0,2.0,0.0,7.0,8.0,6.0,2.0,6.0,4.0,2.0,27.0,0.0,0.0,0.923076923,0.4375,1.0,1.0,5.75,1.0,0.75,0,camel-1.2
4.0,2.0,0.0,3.0,11.0,0.0,1.0,2.0,3.0,0.333333333,45.0,1.0,0.0,0.857142857,0.625,1.0,1.0,10.0,1.0,0.75,0,camel-1.2
13.0,0.0,0.0,16.0,29.0,52.0,4.0,13.0,4.0,0.854166667,120.0,1.0,1.0,0.0,0.202380952,0.0,0.0,7.923076923,2.0,1.0,0,camel-1.2
2.0,4.0,0.0,3.0,4.0,1.0,2.0,1.0,2.0,2.0,12.0,1.0,0.0,1.0,0.833333333,0.0,0.0,4.5,0.0,0.0,0,camel-1.2
11.0,2.0,0.0,14.0,22.0,29.0,0.0,14.0,11.0,0.82,101.0,1.0,2.0,0.523809524,0.340909091,0.0,0.0,7.727272727,1.0,0.9091,0,camel-1.2
28.0,2.0,0.0,18.0,49.0,330.0,3.0,16.0,28.0,0.771604938,241.0,1.0,5.0,0.074074074,0.117346939,0.0,0.0,7.392857143,2.0,1.0,1,camel-1.2
1.0,1.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,camel-1.2
8.0,3.0,0.0,9.0,50.0,14.0,1.0,9.0,5.0,0.642857143,295.0,1.0,2.0,0.76,0.285714286,0.0,0.0,35.625,5.0,1.375,1,camel-1.2
3.0,1.0,0.0,1.0,41.0,3.0,0.0,1.0,1.0,2.0,221.0,0.0,0.0,0.0,0.333333333,0.0,0.0,72.66666667,1.0,0.6667,0,camel-1.2
2.0,3.0,0.0,3.0,7.0,1.0,0.0,3.0,1.0,2.0,24.0,0.0,0.0,0.833333333,0.666666667,1.0,1.0,11.0,1.0,0.5,0,camel-1.2
4.0,1.0,0.0,4.0,10.0,0.0,1.0,3.0,4.0,0.0,35.0,1.0,0.0,0.0,0.583333333,0.0,0.0,7.5,1.0,0.75,1,camel-1.2
13.0,2.0,7.0,15.0,25.0,24.0,7.0,8.0,11.0,0.555555556,137.0,1.0,1.0,0.911764706,0.230769231,1.0,5.0,9.307692308,2.0,0.8462,1,camel-1.2
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,camel-1.2
0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,camel-1.2
9.0,3.0,0.0,8.0,21.0,18.0,1.0,8.0,9.0,0.5625,84.0,1.0,1.0,0.935779817,0.333333333,1.0,2.0,8.111111111,2.0,0.8889,1,camel-1.2
13.0,2.0,0.0,14.0,55.0,56.0,1.0,13.0,7.0,0.666666667,327.0,0.666666667,0.0,0.388888889,0.30952381,1.0,3.0,23.92307692,7.0,1.8462,0,camel-1.2
3.0,3.0,0.0,7.0,10.0,3.0,1.0,6.0,3.0,2.0,31.0,0.0,0.0,0.965517241,0.555555556,0.0,0.0,9.333333333,1.0,0.3333,1,camel-1.2
24.0,1.0,0.0,6.0,38.0,24.0,1.0,5.0,22.0,0.571428571,401.0,0.571428571,0.0,0.0,0.373913043,0.0,0.0,15.41666667,2.0,1.5,0,camel-1.2
3.0,3.0,0.0,4.0,7.0,3.0,1.0,4.0,2.0,2.0,23.0,0.0,0.0,0.958333333,0.5,1.0,2.0,6.666666667,1.0,0.3333,0,camel-1.2
3.0,4.0,0.0,8.0,15.0,3.0,0.0,8.0,1.0,2.0,50.0,0.0,0.0,0.928571429,0.666666667,2.0,2.0,15.66666667,1.0,0.6667,0,camel-1.2
3.0,1.0,0.0,3.0,8.0,0.0,1.0,2.0,3.0,0.5,29.0,0.0,0.0,0.0,0.666666667,0.0,0.0,8.0,1.0,0.6667,0,camel-1.2
1.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,camel-1.2
2.0,1.0,0.0,6.0,9.0,0.0,1.0,5.0,2.0,0.0,32.0,1.0,1.0,0.0,0.666666667,0.0,0.0,14.5,1.0,0.5,0,camel-1.2
9.0,1.0,2.0,11.0,32.0,30.0,2.0,9.0,4.0,0.5625,195.0,0.5,0.0,0.0,0.265625,0.0,0.0,20.44444444,10.0,2.0,0,camel-1.2
1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,camel-1.2
15.0,1.0,0.0,11.0,43.0,37.0,3.0,8.0,11.0,0.980952381,485.0,0.133333333,0.0,0.0,0.214814815,0.0,0.0,30.33333333,3.0,1.1333,1,camel-1.2
8.0,1.0,0.0,24.0,20.0,22.0,21.0,3.0,6.0,0.571428571,176.0,1.0,1.0,0.0,0.25,0.0,0.0,20.875,1.0,0.75,0,camel-1.2
3.0,1.0,0.0,4.0,5.0,3.0,1.0,4.0,3.0,2.0,20.0,0.0,0.0,0.0,0.833333333,0.0,0.0,5.666666667,1.0,0.6667,0,camel-1.2
11.0,2.0,0.0,19.0,18.0,47.0,5.0,17.0,11.0,0.9,82.0,1.0,0.0,0.62962963,0.181818182,1.0,1.0,6.090909091,1.0,0.9091,0,camel-1.2
8.0,2.0,0.0,14.0,17.0,0.0,8.0,7.0,6.0,0.571428571,69.0,1.0,1.0,0.65,0.3,1.0,1.0,7.375,2.0,1.0,0,camel-1.2
15.0,2.0,0.0,13.0,33.0,85.0,3.0,13.0,14.0,0.839285714,141.0,1.0,0.0,0.548387097,0.177777778,1.0,1.0,8.133333333,3.0,1.1333,0,camel-1.2
7.0,3.0,0.0,4.0,13.0,3.0,1.0,3.0,7.0,0.5,73.0,1.0,1.0,0.951456311,0.357142857,1.0,2.0,9.142857143,3.0,1.1429,1,camel-1.2
7.0,2.0,1.0,2.0,8.0,9.0,1.0,1.0,7.0,0.666666667,40.0,1.0,0.0,0.333333333,0.642857143,0.0,0.0,4.428571429,2.0,1.1429,0,camel-1.2
7.0,2.0,10.0,15.0,17.0,9.0,11.0,4.0,5.0,0.777777778,68.0,1.0,1.0,0.948979592,0.5,1.0,5.0,8.285714286,3.0,1.1429,1,camel-1.2
2.0,6.0,0.0,5.0,10.0,0.0,1.0,4.0,1.0,0.0,42.0,1.0,0.0,0.954545455,0.6,1.0,1.0,19.5,3.0,1.5,0,camel-1.2
9.0,2.0,1.0,7.0,18.0,0.0,1.0,6.0,7.0,0.25,66.0,1.0,1.0,0.65,0.388888889,1.0,1.0,6.222222222,1.0,0.7778,1,camel-1.2
57.18102901592539,1.0,11.0,62.94692260261135,135.28130348624742,2454.636014545395,28.0,26.3622629967386,40.652358708017445,0.967741935,1012.0,0.8,3.0,0.0,0.067131328,0.0,0.0,9.712765957,2.0,1.0745,1,camel-1.2
2.0,3.0,0.0,4.0,7.0,1.0,0.0,4.0,1.0,2.0,17.0,0.0,0.0,0.958333333,0.666666667,1.0,1.0,7.5,1.0,0.5,0,camel-1.2
5.0,4.0,0.0,7.0,15.0,4.0,1.0,6.0,2.0,0.5,47.0,1.0,1.0,0.918918919,0.4,2.0,4.0,8.2,1.0,0.6,0,camel-1.2
4.0,0.0,0.0,10.0,19.0,2.0,1.0,9.0,1.0,0.5,71.0,1.0,0.0,0.0,0.375,0.0,0.0,16.25,2.0,1.0,0,camel-1.2
5.0,1.0,0.0,4.0,6.0,2.0,3.0,1.0,5.0,0.75,36.0,1.0,1.0,0.0,0.36,0.0,0.0,5.4,1.0,0.8,1,camel-1.2
6.0,3.0,0.0,8.0,37.0,3.0,1.0,8.0,4.0,0.666666667,151.0,1.0,1.0,0.814814815,0.305555556,1.0,1.0,23.66666667,1.0,0.8333,0,camel-1.2
4.0,3.0,0.0,9.0,12.0,0.0,5.0,4.0,4.0,0.0,41.0,1.0,1.0,0.875,0.4375,0.0,0.0,9.0,1.0,0.75,1,camel-1.2
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,camel-1.2
17.0,3.0,0.0,32.0,42.0,112.0,6.0,26.0,11.0,0.770833333,213.0,1.0,2.0,0.813333333,0.229166667,2.0,3.0,11.35294118,5.0,1.1176,0,camel-1.2
5.0,2.0,0.0,4.0,14.0,0.0,1.0,3.0,5.0,0.333333333,68.0,1.0,2.0,0.777777778,0.36,1.0,5.0,12.0,3.0,1.2,1,camel-1.2
